payroll_id,employee_id,pay_period_start,pay_period_end,pay_date,payroll_type,base_salary,hourly_rate,hours_worked,overtime_hours,overtime_rate_multiplier,gross_earnings,bonus_amount,commission_amount,allowance_amount,other_earnings,deduction_tax,deduction_pf,deduction_insurance,deduction_loan,deduction_other,total_deductions,net_pay,ytd_gross,ytd_tax,ytd_net,currency_code,payment_method,bank_account_number,status,created_at,created_by,updated_at,updated_by,is_active,notes,tax_regime,effective_from,effective_to
254,54,2023-03-02,2023-03-29,2023-03-30,Bi-weekly,12182.5,,,18.04,1.5,21241.0,3010.45,2875.39,800.59,311.7,5392.75,1134.03,449.78,411.13,328.31,7716.0,13525.0,169928.0,43142.0,108200.0,USD,Bank Transfer,7007965706,Paid,2025-12-29 16:38:39,13,2025-12-29 22:38:39,5,True,Adjustment for overtime,New Regime,2024-06-27,2025-06-26
255,55,2023-03-02,2023-04-01,2023-04-06,Monthly,,35.65,146.24,3.44,1.5,8873.01,355.57,907.77,1889.8,322.46,1325.15,698.01,233.35,369.68,386.46,3012.65,5860.36,35492.04,5300.6,23441.44,EUR,Bank Transfer,2707425064,Paid,2025-03-05 16:38:39,24,2025-03-05 21:38:39,13,True,Tax revision,Old Regime,2024-03-14,2024-12-08
256,56,2023-03-02,2023-03-30,2023-04-02,Bi-weekly,11971.12,,,0.37,1.5,19520.51,3676.16,1523.52,1524.36,783.83,2200.15,1608.32,335.01,490.09,498.6,5132.17,14388.34,214725.61,24201.65,158271.74,EUR,Bank Transfer,2930477820,Processed,2025-07-13 16:38:39,50,2025-07-13 19:38:39,37,True,Tax revision,Old Regime,,
257,57,2023-03-02,2023-03-31,2023-04-05,Monthly,3938.15,,,0.08,1.5,9580.64,3176.6,1091.64,589.47,781.83,2867.12,676.88,253.74,939.4,345.53,5082.67,4497.97,57483.84,17202.72,26987.82,INR,Check,6812474104,Processed,2025-12-28 16:38:39,25,2025-12-28 17:38:39,26,True,Tax revision,,,
258,58,2023-03-02,2023-03-31,2023-04-03,Monthly,9063.43,,,15.94,2.0,15420.4,1022.09,2870.78,573.13,85.08,1548.52,1393.95,203.92,195.33,464.68,3806.4,11614.0,169624.4,17033.72,127754.0,INR,Bank Transfer,8780501852,Processed,2026-01-29 16:38:39,13,2026-01-29 22:38:39,35,True,Adjustment for overtime,New Regime,2024-05-13,2025-02-04
259,59,2023-03-02,2023-03-30,2023-04-01,Monthly,8362.44,,,15.53,1.5,13460.06,1224.21,948.79,1129.23,577.87,3279.6,1310.19,114.75,843.83,120.23,5668.6,7791.46,148060.66,36075.6,85706.06,USD,Check,6262550637,Processed,2026-01-18 16:38:39,2,2026-01-18 21:38:39,40,True,Adjustment for overtime,,,
260,60,2023-03-02,2023-04-01,2023-04-04,Monthly,7849.61,,,5.94,1.5,15769.37,4260.71,677.29,1770.18,774.45,4153.94,1359.42,237.62,718.57,473.93,6943.48,8825.89,94616.22,24923.64,52955.34,USD,Check,1337021810,Draft,2026-01-13 16:38:39,5,2026-01-13 20:38:39,40,True,Tax revision,,2024-01-08,2024-04-21
261,61,2023-03-02,2023-03-31,2023-04-04,Bi-weekly,4792.17,,,12.64,1.5,13618.53,4340.16,2456.63,917.78,543.92,4066.72,1054.57,209.94,950.32,80.34,6361.89,7256.64,68092.65,20333.6,36283.2,INR,Bank Transfer,3800098632,Processed,2026-01-24 16:38:39,8,2026-01-24 21:38:39,12,True,,Old Regime,2023-01-28,2023-05-07
262,62,2023-03-02,2023-03-30,2023-04-01,Monthly,8781.82,,,9.77,1.5,15795.79,3009.93,1587.68,977.12,634.88,2247.8,1007.06,74.31,659.94,50.71,4039.82,11755.97,94774.74,13486.8,70535.82,EUR,Bank Transfer,5753481623,Processed,2025-10-30 16:38:39,35,2025-10-30 21:38:39,45,True,Bonus included,,2023-05-20,2023-08-02
263,63,2023-03-02,2023-04-01,2023-04-06,Monthly,,32.74,171.14,7.8,2.0,15792.01,4701.4,2599.85,1498.14,878.75,4081.47,1314.4,352.3,987.58,69.07,6804.82,8987.19,110544.07,28570.29,62910.33,USD,Bank Transfer,7148899770,Processed,2025-04-24 16:38:39,40,2025-04-24 19:38:39,31,False,Tax revision,New Regime,2023-04-21,2023-08-28
264,64,2023-03-02,2023-03-31,2023-04-03,Monthly,4359.22,,,8.05,2.0,12654.08,3532.4,1613.05,1928.95,781.81,2336.58,844.13,370.28,604.16,364.05,4519.2,8134.88,151848.96,28038.96,97618.56,USD,Bank Transfer,8445291469,Processed,2025-09-26 16:38:39,12,2025-09-26 20:38:39,26,True,Tax revision,Old Regime,2023-07-16,2024-01-29
265,65,2023-03-02,2023-03-30,2023-03-31,Monthly,11912.14,,,16.6,1.5,19178.91,906.98,2802.41,892.72,810.83,2188.69,1802.5,260.06,323.15,360.12,4934.52,14244.39,95894.55,10943.45,71221.95,USD,Bank Transfer,8144236978,Processed,2025-06-22 16:38:39,36,2025-06-22 22:38:39,45,True,Adjustment for overtime,Old Regime,,
266,66,2023-03-02,2023-03-31,2023-04-04,Monthly,,30.62,177.44,6.05,2.0,12719.65,4992.22,249.92,1378.39,295.41,1590.96,714.33,498.34,357.05,317.32,3478.0,9241.65,89037.55,11136.72,64691.55,USD,Bank Transfer,1224202150,Paid,2025-05-05 16:38:39,5,2025-05-05 18:38:39,41,True,Adjustment for overtime,,,
267,67,2023-03-02,2023-04-01,2023-04-05,Monthly,,50.37,169.39,12.77,1.5,16791.72,4354.88,2008.43,193.17,738.23,2191.65,889.76,123.17,119.72,77.5,3401.8,13389.92,33583.44,4383.3,26779.84,USD,Bank Transfer,5721461875,Processed,2025-04-22 16:38:39,14,2025-04-22 19:38:39,40,True,,,,
268,68,2023-03-02,2023-03-29,2023-04-01,Monthly,7024.18,,,15.92,1.5,12221.11,48.38,2623.71,879.35,597.13,2710.84,639.52,419.18,205.52,465.8,4440.86,7780.25,12221.11,2710.84,7780.25,USD,Bank Transfer,5388034868,Paid,2025-10-12 16:38:39,11,2025-10-12 22:38:39,36,True,Bonus included,New Regime,,
269,69,2023-03-02,2023-03-30,2023-04-02,Monthly,,31.48,164.81,10.78,2.0,13049.78,3401.9,2004.13,1250.53,526.29,3674.92,1231.03,194.07,601.9,307.84,6009.76,7040.02,143547.58,40424.12,77440.22,USD,Bank Transfer,5144512387,Processed,2025-11-06 16:38:39,17,2025-11-06 21:38:39,14,True,Bonus included,Old Regime,,
270,70,2023-03-02,2023-03-29,2023-03-30,Monthly,,64.32,157.68,13.78,2.0,16071.9,3295.38,396.15,312.35,153.38,4352.96,818.66,265.44,696.67,218.83,6352.56,9719.34,48215.7,13058.88,29158.02,USD,Bank Transfer,8542375957,Reversed,2025-06-19 16:38:39,38,2025-06-19 18:38:39,20,True,,New Regime,2024-02-27,2024-06-20
271,71,2023-03-02,2023-03-31,2023-04-05,Monthly,12337.57,,,14.54,1.5,16901.5,667.91,1317.83,67.9,828.52,4459.15,1115.43,342.43,856.91,431.42,7205.34,9696.16,50704.5,13377.45,29088.48,USD,Cash,7190870920,Processed,2025-07-08 16:38:39,35,2025-07-08 17:38:39,12,True,Bonus included,New Regime,,
272,72,2023-03-02,2023-03-29,2023-04-03,Monthly,10453.25,,,3.63,2.0,17544.48,2862.86,2576.15,1159.24,18.66,4221.59,1593.49,262.53,207.67,254.68,6539.96,11004.52,87722.4,21107.95,55022.6,INR,Check,8256313042,Draft,2025-07-22 16:38:39,36,2025-07-22 20:38:39,1,True,Tax revision,,2023-12-18,2024-10-13
273,73,2023-03-02,2023-03-29,2023-04-01,Monthly,5575.36,,,14.94,2.0,12558.42,4336.11,330.13,1162.3,113.32,3612.64,963.19,370.18,194.06,269.38,5409.45,7148.97,87908.94,25288.48,50042.79,INR,Bank Transfer,8031984305,Processed,2025-10-21 16:38:39,32,2025-10-21 20:38:39,6,True,,,2023-03-16,2023-08-12
274,74,2023-03-02,2023-03-31,2023-04-01,Monthly,12015.25,,,2.88,2.0,15442.64,135.64,1974.43,232.62,652.15,3688.24,843.61,333.16,783.82,401.77,6050.6,9392.04,185311.68,44258.88,112704.48,USD,Bank Transfer,7803080416,Paid,2025-07-15 16:38:39,20,2025-07-15 19:38:39,3,True,Adjustment for overtime,,,
275,75,2023-03-02,2023-03-31,2023-04-01,Bi-weekly,,28.26,173.9,1.45,1.5,11125.65,1243.77,2696.62,1499.95,709.43,3149.05,661.44,275.79,672.16,298.94,5057.38,6068.27,77879.55,22043.35,42477.89,INR,Bank Transfer,1336061344,Paid,2025-11-30 16:38:39,19,2025-11-30 18:38:39,28,True,Tax revision,,,
276,76,2023-03-02,2023-04-02,2023-04-04,Monthly,,46.88,179.61,11.08,2.0,15347.01,1698.28,2255.33,1596.06,338.36,4367.26,928.01,262.34,226.92,2.95,5787.48,9559.53,30694.02,8734.52,19119.06,EUR,Bank Transfer,5444383776,Processed,2025-03-04 16:38:39,36,2025-03-04 22:38:39,20,True,,,,
277,77,2023-03-02,2023-04-01,2023-04-06,Bi-weekly,8492.9,,,5.11,2.0,17193.04,4662.52,1897.86,697.68,899.6,3286.43,1046.1,179.41,553.59,118.98,5184.51,12008.53,85965.2,16432.15,60042.65,USD,Bank Transfer,2281316197,Processed,2025-06-04 16:38:39,13,2025-06-04 21:38:39,43,True,Tax revision,,2023-01-10,2023-12-01
278,78,2023-03-02,2023-03-30,2023-04-01,Monthly,12315.36,,,18.96,2.0,20869.12,2946.16,483.12,1533.59,672.15,3205.43,1750.84,89.74,833.44,113.94,5993.39,14875.73,146083.84,22438.01,104130.11,USD,Bank Transfer,1886759108,Processed,2026-01-16 16:38:39,15,2026-01-16 21:38:39,38,True,,New Regime,,
279,79,2023-03-02,2023-04-01,2023-04-06,Monthly,7094.99,,,10.43,2.0,13754.31,1020.01,2928.98,1641.04,144.28,2762.51,1218.81,203.32,403.38,269.76,4857.78,8896.53,110034.48,22100.08,71172.24,INR,Bank Transfer,6352866697,Paid,2025-11-10 16:38:39,32,2025-11-10 17:38:39,16,True,Adjustment for overtime,Old Regime,2023-12-15,2024-07-25
280,80,2023-03-02,2023-03-30,2023-04-01,Monthly,3524.84,,,16.56,2.0,9243.03,402.34,2001.26,1987.5,597.45,2755.22,720.98,160.61,470.53,127.57,4234.91,5008.12,9243.03,2755.22,5008.12,USD,Check,2655962819,Processed,2025-03-16 16:38:39,8,2025-03-16 19:38:39,39,True,Adjustment for overtime,Old Regime,2023-09-30,2024-06-01
281,81,2023-03-02,2023-03-30,2023-04-02,One-time,7811.31,,,18.86,1.5,14860.1,3182.42,1092.03,1212.44,180.76,3169.82,1306.48,122.72,996.59,242.32,5837.93,9022.17,14860.1,3169.82,9022.17,USD,Bank Transfer,4060638433,Processed,2025-09-18 16:38:39,15,2025-09-18 17:38:39,11,True,Bonus included,,2024-08-03,2025-01-25
282,82,2023-03-02,2023-03-29,2023-03-30,Monthly,7178.24,,,9.23,2.0,10439.46,196.27,1029.98,692.45,514.33,2710.98,867.11,247.01,933.11,438.52,5196.73,5242.73,52197.3,13554.9,26213.65,USD,Bank Transfer,4051377226,Processed,2025-05-10 16:38:39,37,2025-05-10 18:38:39,46,False,Tax revision,Old Regime,2024-06-18,2024-07-29
283,83,2023-03-02,2023-04-01,2023-04-06,Monthly,9727.45,,,1.9,2.0,16523.93,2283.74,2100.06,1616.79,564.86,4772.84,1207.71,161.51,308.89,47.95,6498.9,10025.03,198287.16,57274.08,120300.36,USD,Check,8885125967,Processed,2025-11-08 16:38:39,34,2025-11-08 21:38:39,1,True,Adjustment for overtime,New Regime,2024-04-09,2024-12-30
284,84,2023-03-02,2023-04-02,2023-04-05,Monthly,3748.9,,,6.0,1.5,8110.57,919.05,1450.89,1700.95,79.9,2170.74,617.97,30.16,881.53,6.87,3707.27,4403.3,48663.42,13024.44,26419.8,USD,Check,4843240878,Draft,2025-03-30 16:38:39,45,2025-03-30 21:38:39,42,True,Adjustment for overtime,Old Regime,,
285,85,2023-03-02,2023-03-29,2023-03-30,Monthly,4379.4,,,12.48,2.0,8202.14,41.42,1823.35,421.32,853.46,1660.94,653.97,76.32,923.88,286.29,3601.4,4600.74,24606.42,4982.82,13802.22,EUR,Bank Transfer,7437297525,Processed,2026-01-16 16:38:39,44,2026-01-16 17:38:39,3,True,Bonus included,,,
286,86,2023-03-02,2023-03-31,2023-04-05,Monthly,11154.87,,,8.52,1.5,21489.97,4580.77,2977.59,1731.32,154.42,6432.11,2081.6,121.55,958.55,26.5,9620.31,11869.66,193409.73,57888.99,106826.94,INR,Cash,4110590604,Processed,2025-06-28 16:38:39,40,2025-06-28 17:38:39,40,True,Adjustment for overtime,New Regime,,
287,87,2023-03-02,2023-03-30,2023-04-02,Monthly,4663.3,,,3.12,2.0,9973.41,1096.3,1713.25,1956.03,362.66,2265.67,541.26,312.05,340.81,496.12,3955.91,6017.5,9973.41,2265.67,6017.5,USD,Bank Transfer,7824875899,Processed,2025-08-10 16:38:39,11,2025-08-10 22:38:39,14,True,Adjustment for overtime,Old Regime,2023-11-10,2024-06-14
288,88,2023-03-02,2023-04-02,2023-04-06,Monthly,6901.9,,,1.02,2.0,9166.37,1543.23,205.28,130.57,297.39,1658.24,519.59,187.51,145.48,394.56,2905.38,6260.99,73330.96,13265.92,50087.92,USD,Bank Transfer,1474427509,Processed,2025-09-26 16:38:39,20,2025-09-26 18:38:39,28,True,Bonus included,Old Regime,2024-01-11,2024-12-14
289,89,2023-03-02,2023-03-30,2023-04-01,Monthly,9667.99,,,4.68,2.0,14134.54,1231.09,1253.61,665.03,751.24,1736.67,804.28,388.9,313.57,354.65,3598.07,10536.47,56538.16,6946.68,42145.88,USD,Bank Transfer,3789817335,Processed,2025-12-29 16:38:39,18,2025-12-29 17:38:39,34,True,Tax revision,Old Regime,,
290,90,2023-03-02,2023-04-01,2023-04-05,Monthly,,57.84,161.96,7.39,2.0,17359.28,2762.74,1691.36,1836.39,846.15,3860.41,1421.51,120.87,859.26,496.74,6758.79,10600.49,69437.12,15441.64,42401.96,USD,Bank Transfer,7937345184,Processed,2025-07-29 16:38:39,16,2025-07-29 17:38:39,25,True,Tax revision,Old Regime,,
291,91,2023-03-02,2023-03-31,2023-04-04,Monthly,11997.82,,,9.9,2.0,18359.61,3505.59,393.73,932.47,45.27,4786.05,1263.16,231.51,744.33,203.08,7228.13,11131.48,18359.61,4786.05,11131.48,USD,Check,2056773361,Processed,2025-09-29 16:38:39,11,2025-09-29 20:38:39,34,True,Tax revision,Old Regime,2024-04-21,2024-06-20
292,92,2023-03-02,2023-03-30,2023-03-31,Monthly,8779.23,,,11.58,1.5,12666.27,2390.27,48.0,178.41,317.26,3340.73,1259.18,251.65,139.4,142.75,5133.71,7532.56,50665.08,13362.92,30130.24,USD,Check,8576847932,Processed,2026-01-03 16:38:39,45,2026-01-03 17:38:39,17,True,Tax revision,,2023-11-23,2024-05-08
293,93,2023-03-02,2023-04-01,2023-04-04,Monthly,,24.91,160.72,4.94,1.5,11048.04,3479.76,1033.02,1441.24,905.9,2844.81,758.49,194.74,597.62,188.56,4584.22,6463.82,44192.16,11379.24,25855.28,USD,Check,8347232767,Paid,2025-06-12 16:38:39,40,2025-06-12 22:38:39,19,True,,New Regime,2023-11-21,2024-06-16
294,94,2023-03-02,2023-04-02,2023-04-03,Monthly,8418.58,,,7.55,2.0,17128.39,4509.59,1225.74,1404.96,775.02,3929.48,1416.58,243.27,652.01,92.62,6333.96,10794.43,205540.68,47153.76,129533.16,USD,Bank Transfer,8978104471,Processed,2025-03-13 16:38:39,37,2025-03-13 17:38:39,11,True,Bonus included,Old Regime,,
295,95,2023-03-02,2023-03-30,2023-03-31,Monthly,11211.25,,,12.05,2.0,18740.03,4429.14,455.75,276.5,678.7,3649.58,1273.37,269.87,176.03,287.91,5656.76,13083.27,74960.12,14598.32,52333.08,USD,Bank Transfer,8273912058,Processed,2025-03-16 16:38:39,50,2025-03-16 21:38:39,5,True,Adjustment for overtime,New Regime,2023-11-04,2023-12-06
296,96,2023-03-02,2023-03-31,2023-04-02,Monthly,3558.77,,,9.42,2.0,8717.11,2316.99,671.84,1119.23,631.23,1640.27,528.04,149.42,257.82,402.66,2978.21,5738.9,95888.21,18042.97,63127.9,USD,Check,9697842956,Processed,2025-03-30 16:38:39,32,2025-03-30 18:38:39,7,True,Tax revision,,2024-08-13,2025-07-19
297,97,2023-03-02,2023-04-01,2023-04-06,Monthly,7549.81,,,5.53,2.0,11516.73,927.39,1938.26,234.43,344.96,2068.85,996.07,178.09,345.35,119.68,3708.04,7808.69,34550.19,6206.55,23426.07,USD,Bank Transfer,1667405255,Processed,2026-01-19 16:38:39,4,2026-01-19 18:38:39,22,True,Bonus included,Old Regime,2023-05-30,2023-10-02
298,98,2023-03-02,2023-03-29,2023-04-02,Monthly,6367.23,,,4.28,1.5,14402.46,2911.69,2718.86,1794.92,354.27,2327.99,1039.23,292.3,378.99,252.54,4291.05,10111.41,57609.84,9311.96,40445.64,USD,Bank Transfer,8927161463,Processed,2025-07-15 16:38:39,26,2025-07-15 17:38:39,21,True,,Old Regime,2024-06-30,2024-12-01
299,99,2023-03-02,2023-03-30,2023-03-31,Monthly,12121.0,,,9.05,2.0,18053.61,88.82,2066.97,1724.33,681.3,4279.38,1676.37,219.65,282.24,435.61,6893.25,11160.36,180536.1,42793.8,111603.6,USD,Bank Transfer,5387694556,Processed,2025-11-19 16:38:39,10,2025-11-19 22:38:39,43,True,,,,
300,100,2023-03-02,2023-03-29,2023-04-01,Monthly,,62.38,151.92,11.96,2.0,14367.12,1966.42,789.62,481.87,160.31,3412.92,886.07,366.19,196.65,179.96,5041.79,9325.33,158038.32,37542.12,102578.63,USD,Bank Transfer,1357333577,Processed,2025-10-18 16:38:39,9,2025-10-18 22:38:39,24,True,Tax revision,New Regime,2023-11-20,2023-12-26
301,1,2023-04-01,2023-05-01,2023-05-04,One-time,9144.53,,,7.71,2.0,13173.49,1680.96,309.99,1048.36,108.35,2157.52,746.0,102.26,136.36,399.9,3542.04,9631.45,105387.92,17260.16,77051.6,USD,Cash,4828128757,Processed,2025-07-30 16:38:39,33,2025-07-30 22:38:39,45,True,Adjustment for overtime,,2023-10-03,2024-01-01
302,2,2023-04-01,2023-04-28,2023-05-01,Monthly,9715.09,,,16.3,1.5,17121.04,2838.07,1120.46,1801.78,161.05,4739.88,1585.89,125.32,908.59,99.85,7459.53,9661.51,154089.36,42658.92,86953.59,USD,Bank Transfer,4296268102,Processed,2025-02-11 16:38:39,39,2025-02-11 17:38:39,2,True,Bonus included,New Regime,2024-02-08,2025-01-20
303,3,2023-04-01,2023-05-01,2023-05-06,Monthly,7313.67,,,5.27,1.5,14190.41,2504.17,2828.03,370.83,812.37,2506.29,1206.94,203.77,438.8,477.37,4833.17,9357.24,70952.05,12531.45,46786.2,USD,Bank Transfer,1789957724,Paid,2025-06-14 16:38:39,10,2025-06-14 17:38:39,32,True,Adjustment for overtime,,,
304,4,2023-04-01,2023-04-30,2023-05-01,Monthly,11930.72,,,15.7,1.5,16306.13,388.48,492.76,1248.54,489.58,1785.5,1022.87,0.3,738.43,113.68,3660.78,12645.35,163061.3,17855.0,126453.5,USD,Bank Transfer,9763370446,Processed,2025-08-22 16:38:39,2,2025-08-22 18:38:39,27,True,Adjustment for overtime,,2023-05-16,2023-07-31
305,5,2023-04-01,2023-04-29,2023-05-03,One-time,10811.0,,,13.13,1.5,14801.41,307.64,481.61,1788.61,81.78,2476.04,1347.25,121.89,937.74,270.15,5153.07,9648.34,177616.92,29712.48,115780.08,USD,Bank Transfer,2955555619,Paid,2025-05-12 16:38:39,50,2025-05-12 19:38:39,4,True,Tax revision,Old Regime,2023-07-14,2023-12-15
306,6,2023-04-01,2023-04-30,2023-05-02,Bi-weekly,3515.97,,,19.1,2.0,11580.21,4399.56,990.9,872.36,961.98,1234.96,1089.41,297.8,229.33,352.07,3203.57,8376.64,138962.52,14819.52,100519.68,EUR,Bank Transfer,3652945450,Processed,2025-10-31 16:38:39,9,2025-10-31 18:38:39,28,True,,New Regime,,
307,7,2023-04-01,2023-05-02,2023-05-04,Monthly,3795.04,,,4.64,1.5,8158.83,1515.37,1522.64,360.25,800.45,2252.38,734.56,410.86,564.62,445.19,4407.61,3751.22,97905.96,27028.56,45014.64,INR,Bank Transfer,6582656552,Reversed,2025-08-11 16:38:39,48,2025-08-11 17:38:39,14,True,Adjustment for overtime,Old Regime,2024-08-18,2025-03-15
308,8,2023-04-01,2023-04-29,2023-05-03,Monthly,4465.84,,,1.45,2.0,10891.49,3785.09,1637.8,249.0,672.82,1114.3,1064.63,478.41,425.86,126.17,3209.37,7682.12,65348.94,6685.8,46092.72,USD,Bank Transfer,6640673894,Processed,2026-01-19 16:38:39,47,2026-01-19 20:38:39,35,True,Bonus included,Old Regime,,
309,9,2023-04-01,2023-04-28,2023-04-29,Monthly,10173.17,,,17.64,1.5,16674.79,665.69,2512.06,1114.19,527.29,3087.7,869.56,386.6,155.49,153.74,4653.09,12021.7,116723.53,21613.9,84151.9,USD,Cash,2451541178,Paid,2025-09-11 16:38:39,16,2025-09-11 17:38:39,22,True,Tax revision,Old Regime,2024-03-04,2024-04-07
310,10,2023-04-01,2023-05-01,2023-05-06,Monthly,3794.56,,,11.96,1.5,8127.65,306.7,2359.8,382.09,859.03,1163.0,459.85,181.44,937.95,303.29,3045.53,5082.12,97531.8,13956.0,60985.44,USD,Bank Transfer,4699517433,Processed,2025-12-10 16:38:39,10,2025-12-10 20:38:39,20,True,Bonus included,Old Regime,,
311,11,2023-04-01,2023-05-02,2023-05-04,Monthly,,25.45,159.05,6.13,2.0,10746.84,2975.16,1823.27,828.7,759.87,2880.15,817.36,429.99,734.53,256.8,5118.83,5628.01,32240.52,8640.45,16884.03,EUR,Cash,1846850605,Draft,2026-01-02 16:38:39,13,2026-01-02 20:38:39,3,True,Adjustment for overtime,Old Regime,,
312,12,2023-04-01,2023-04-28,2023-05-02,Monthly,,62.46,148.05,10.44,1.5,13569.06,616.78,1493.02,775.76,458.17,2673.81,918.95,321.68,578.65,330.98,4824.07,8744.99,54276.24,10695.24,34979.96,USD,Check,6954128711,Processed,2025-03-19 16:38:39,29,2025-03-19 19:38:39,33,True,,,2023-08-14,2024-01-24
313,13,2023-04-01,2023-04-28,2023-05-01,Monthly,11941.21,,,9.75,1.5,22094.77,4183.7,2075.24,1837.31,965.81,2864.87,1289.35,376.44,24.25,384.83,4939.74,17155.03,110473.85,14324.35,85775.15,INR,Bank Transfer,2345392683,Processed,2025-07-14 16:38:39,16,2025-07-14 19:38:39,38,True,Adjustment for overtime,New Regime,2023-12-24,2024-09-22
314,14,2023-04-01,2023-04-28,2023-04-30,Monthly,9615.99,,,18.92,1.5,15154.69,39.85,2755.3,614.56,423.35,1580.79,1493.8,298.99,12.87,134.95,3521.4,11633.29,106082.83,11065.53,81433.03,USD,Bank Transfer,4187811472,Processed,2025-09-17 16:38:39,34,2025-09-17 21:38:39,32,True,Tax revision,Old Regime,2024-02-06,2024-08-29
315,15,2023-04-01,2023-04-30,2023-05-04,Monthly,5388.2,,,10.75,2.0,10618.12,2513.07,622.78,1303.13,66.9,1086.22,634.53,338.3,413.65,461.05,2933.75,7684.37,127417.44,13034.64,92212.44,EUR,Bank Transfer,9050998933,Processed,2026-02-02 16:38:39,33,2026-02-02 19:38:39,22,True,,,2023-10-02,2024-02-18
316,16,2023-04-01,2023-05-01,2023-05-05,Monthly,,64.74,156.43,15.17,1.5,17345.88,3524.23,433.87,1706.11,81.23,4360.88,1299.55,169.93,949.39,215.42,6995.17,10350.71,138767.04,34887.04,82805.68,USD,Check,2953006342,Paid,2025-08-20 16:38:39,21,2025-08-20 17:38:39,45,True,Bonus included,New Regime,,
317,17,2023-04-01,2023-05-01,2023-05-05,Monthly,7245.71,,,5.19,1.5,14815.66,4098.69,1156.15,1402.76,559.8,1536.76,830.77,270.92,351.4,84.2,3074.05,11741.61,14815.66,1536.76,11741.61,USD,Check,4918554973,Processed,2025-12-02 16:38:39,25,2025-12-02 19:38:39,4,True,,New Regime,,
318,18,2023-04-01,2023-05-02,2023-05-03,Monthly,,59.43,179.23,5.41,1.5,14954.73,834.64,1111.75,1521.13,353.3,3770.48,806.35,422.75,319.43,478.71,5797.72,9157.01,44864.19,11311.44,27471.03,EUR,Bank Transfer,3572205002,Paid,2025-03-25 16:38:39,31,2025-03-25 18:38:39,48,True,Tax revision,New Regime,,
319,19,2023-04-01,2023-05-02,2023-05-03,Monthly,8782.86,,,1.49,1.5,13630.05,1493.05,429.56,1870.62,931.27,2331.0,837.21,33.21,241.15,82.97,3525.54,10104.51,95410.35,16317.0,70731.57,USD,Check,4337350427,Processed,2025-08-12 16:38:39,39,2025-08-12 18:38:39,41,True,Adjustment for overtime,,2024-03-01,2024-04-16
320,20,2023-04-01,2023-04-30,2023-05-02,Monthly,9098.64,,,10.6,2.0,15118.97,3268.0,1238.35,18.59,289.82,2220.17,831.2,171.31,700.71,149.33,4072.72,11046.25,30237.94,4440.34,22092.5,USD,Bank Transfer,8268465458,Reversed,2025-05-06 16:38:39,49,2025-05-06 17:38:39,18,True,Adjustment for overtime,Old Regime,2023-06-01,2023-09-07
321,21,2023-04-01,2023-04-28,2023-05-01,Weekly,,28.24,149.04,16.6,1.5,9633.47,1592.81,1109.13,1753.76,265.7,2743.2,673.03,88.67,127.11,263.7,3895.71,5737.76,86701.23,24688.8,51639.84,USD,Check,3471762426,Paid,2025-02-24 16:38:39,34,2025-02-24 19:38:39,18,False,,New Regime,,
322,22,2023-04-01,2023-04-30,2023-05-05,Monthly,,47.42,141.36,15.12,2.0,12936.81,4605.72,28.15,71.36,94.31,3471.46,1132.86,303.31,956.6,184.62,6048.85,6887.96,51747.24,13885.84,27551.84,USD,Bank Transfer,4242297333,Draft,2025-08-06 16:38:39,1,2025-08-06 18:38:39,39,True,Adjustment for overtime,Old Regime,,
323,23,2023-04-01,2023-04-29,2023-04-30,Monthly,7166.25,,,19.46,1.5,14205.03,2956.52,1887.4,349.12,538.35,3677.42,764.46,103.28,552.82,60.76,5158.74,9046.29,156255.33,40451.62,99509.19,USD,Bank Transfer,1263479550,Processed,2025-06-16 16:38:39,17,2025-06-16 20:38:39,42,True,Adjustment for overtime,Old Regime,2023-03-25,2023-09-06
324,24,2023-04-01,2023-05-02,2023-05-03,Monthly,,20.06,148.57,0.71,1.5,9103.94,3521.37,83.54,1514.98,982.37,1892.49,855.38,256.12,565.08,327.55,3896.62,5207.32,91039.4,18924.9,52073.2,USD,Bank Transfer,2159443770,Processed,2025-08-13 16:38:39,23,2025-08-13 21:38:39,20,True,Tax revision,Old Regime,,
325,25,2023-04-01,2023-04-29,2023-04-30,Bi-weekly,10509.13,,,11.3,1.5,18609.75,4895.11,1319.66,111.07,661.47,4313.52,1167.18,37.35,770.1,477.53,6765.68,11844.07,74439.0,17254.08,47376.28,USD,Bank Transfer,4029050566,Processed,2025-12-14 16:38:39,41,2025-12-14 18:38:39,2,False,Tax revision,Old Regime,,
326,26,2023-04-01,2023-04-28,2023-04-30,Monthly,,38.8,159.0,4.14,1.5,12795.27,3115.65,2406.41,666.4,196.66,3151.97,716.24,358.37,886.99,297.96,5411.53,7383.74,127952.7,31519.7,73837.4,USD,Bank Transfer,6557260927,Reversed,2025-10-10 16:38:39,12,2025-10-10 18:38:39,47,True,Tax revision,New Regime,2024-01-17,2024-10-13
